8, 102, 31, 
9, 102, 31, 
9, 102, 31, 
9, 102, 31, 
10, 78, 62, 
0, 84, 27, 
1, 88, 28, 
3, 88, 28, 
3, 88, 28, 
3, 88, 28, 
4, 88, 28, 
4, 88, 28, 
5, 88, 28, 
5, 88, 28, 
6, 102, 31, 
8, 102, 31, 
8, 102, 31, 
9, 102, 31, 
9, 102, 31, 
9, 102, 31, 
10, 78, 62, 
0, 84, 27, 
1, 88, 28, 
3, 88, 28, 
3, 88, 28, 
3, 88, 28, 
4, 88, 28, 
4, 88, 28, 
5, 88, 28, 
5, 88, 28, 
6, 102, 31, 
8, 102, 31, 
8, 102, 31, 
9, 102, 31, 
9, 102, 31, 
9, 102, 31, 
10, 78, 62, 
0, 84, 27, 
1, 88, 28, 
3, 88, 28, 
3, 88, 28, 
3, 88, 28, 
4, 88, 28, 
4, 88, 28, 
5, 88, 28, 
5, 88, 28, 
6, 102, 31, 
8, 102, 31, 
8, 102, 31, 
9, 102, 31, 
9, 102, 31, 
9, 102, 31, 
10, 78, 62, 
0, 84, 27, 
1, 88, 28, 
3, 88, 28, 
3, 88, 28, 
3, 88, 28, 
4, 88, 28, 
4, 88, 28, 
5, 88, 28, 
5, 88, 28, 
6, 102, 31, 
8, 102, 31, 
8, 102, 31, 
9, 102, 31, 
9, 102, 31, 
9, 102, 31, 
10, 78, 62, 
0, 84, 27, 
1, 88, 28, 
3, 88, 28, 
3, 88, 28, 
3, 88, 28, 
4, 88, 28, 
4, 88, 28, 
5, 88, 28, 
5, 88, 28, 
6, 102, 31, 
8, 102, 31, 
8, 102, 31, 
9, 102, 31, 
9, 102, 31, 
9, 102, 31, 
10, 78, 62, 
0, 84, 27, 
1, 88, 28, 
3, 88, 28, 
3, 88, 28, 
3, 88, 28, 
4, 88, 28, 
4, 88, 28, 
5, 88, 28, 
5, 88, 28, 
6, 102, 31, 
8, 102, 31, 
8, 102, 31, 
9, 102, 31, 
9, 102, 31, 
9, 102, 31, 
10, 78, 62, 
0, 84, 27, 
1, 88, 28, 
3, 88, 28, 
3, 88, 28, 
3, 88, 28, 
4, 88, 28, 
4, 88, 28, 
5, 88, 28, 
5, 88, 28, 
6, 102, 31, 
8, 102, 31, 
8, 102, 31, 
9, 102, 31, 
9, 102, 31, 
9, 102, 31, 
10, 78, 62, 
0, 84, 27, 
1, 88, 28, 
3, 88, 28, 
3, 88, 28, 
3, 88, 28, 
4, 88, 28, 
4, 88, 28, 
5, 88, 28, 
5, 88, 28, 
6, 102, 31, 
8, 102, 31, 
8, 102, 31, 
9, 102, 31, 
9, 102, 31, 
9, 102, 31, 
0, 13038, 4232, 
1, 13038, 4232, 
1, 13038, 4232, 
2, 13038, 4232, 
2, 13038, 4232, 
3, 13038, 4232, 
3, 13038, 4232, 
4, 13038, 4232, 
4, 13038, 4232, 
5, 13038, 4232, 
5, 13038, 4232, 
6, 13038, 4232, 
6, 13038, 4232, 
7, 13038, 4232, 
7, 13038, 4232, 
8, 13038, 4232, 
8, 13038, 4232, 
9, 13038, 4232, 
9, 13038, 4232, 
10, 13038, 4232, 
10, 13038, 4232, 
11, 13038, 4232, 
11, 13038, 4232, 
12, 13038, 4232, 
12, 13038, 4232, 
13, 13038, 4232, 
13, 13038, 4232, 
14, 13038, 4232, 
14, 13038, 4232, 
15, 13038, 4232, 
15, 13038, 4232, 
16, 13038, 4232, 
16, 13038, 4232, 
17, 13038, 4232, 
17, 13038, 4232, 
18, 13038, 4232, 
18, 13038, 4232, 
19, 13038, 4232, 
19, 13038, 4232, 
20, 13038, 4232, 
20, 13038, 4232, 
21, 13038, 4232, 
21, 13038, 4232, 
22, 13038, 4232, 
22, 13038, 4232, 
23, 13038, 4232, 
23, 13038, 4232, 
24, 13038, 4232, 
24, 13038, 4232, 
25, 13038, 4232, 
25, 13038, 4232, 
26, 13038, 4232, 
26, 13038, 4232, 
27, 13038, 4232, 
27, 13038, 4232, 
28, 13038, 4232, 
28, 13038, 4232, 
29, 13038, 4232, 
29, 13038, 4232, 
30, 13038, 4232, 
30, 13038, 4232, 
31, 13038, 4232, 
31, 13038, 4232, 
32, 13038, 4232, 
32, 13038, 4232, 
33, 13038, 4232, 
33, 13038, 4232, 
34, 13038, 4232, 
34, 13038, 4232, 
35, 13038, 4232, 
35, 13038, 4232, 
36, 13038, 4232, 
36, 13038, 4232, 
37, 13038, 4232, 
37, 13038, 4232, 
38, 13038, 4232, 
38, 13038, 4232, 
39, 13038, 4232, 
39, 13038, 4232, 
40, 13038, 4232, 
40, 13038, 4232, 
41, 13038, 4232, 
41, 13038, 4232, 
42, 13038, 4232, 
42, 13038, 4232, 
43, 13038, 4232, 
43, 13038, 4232, 
44, 13038, 4232, 
44, 13038, 4232, 
45, 13038, 4232, 
45, 13038, 4232, 
46, 13038, 4232, 
46, 13038, 4232, 
47, 13038, 4232, 
47, 13038, 4232, 
48, 13038, 4232, 
48, 13038, 4232, 
49, 13038, 4232, 
49, 13038, 4232, 
50, 13038, 4232, 
50, 13038, 4232, 
51, 13038, 4232, 
51, 13038, 4232, 
52, 13038, 4232, 
52, 13038, 4232, 
53, 13038, 4232, 
53, 13038, 4232, 
54, 13038, 4232, 
54, 13038, 4232, 
55, 13038, 4232, 
55, 13038, 4232, 
56, 13038, 4232, 
56, 13038, 4232, 
57, 13038, 4232, 
57, 13038, 4232, 
58, 13038, 4232, 
58, 13038, 4232, 
59, 13038, 4232, 
59, 13038, 4232, 
60, 13038, 4232, 
60, 13038, 4232, 
61, 13038, 4232, 
61, 13038, 4232, 
62, 13038, 4232, 
62, 13038, 4232, 
63, 13038, 4232, 
63, 13038, 4232, 
64, 13038, 4232, 
64, 13038, 4232, 
65, 13038, 4232, 
65, 13038, 4232, 
66, 13038, 4232, 
66, 13038, 4232, 
67, 13038, 4232, 
67, 13038, 4232, 
68, 13038, 4232, 
68, 13038, 4232, 
69, 13038, 4232, 
69, 13038, 4232, 
70, 13038, 4232, 
70, 13038, 4232, 
71, 13038, 4232, 
71, 13038, 4232, 
72, 13038, 4232, 
72, 13038, 4232, 
73, 13038, 4232, 
73, 13038, 4232, 
74, 13038, 4232, 
74, 13038, 4232, 
75, 13038, 4232, 
75, 13038, 4232, 
76, 13038, 4232, 
76, 13038, 4232, 
77, 13038, 4232, 
77, 13038, 4232, 
78, 13038, 4232, 
78, 13038, 4232, 
79, 13038, 4232, 
79, 13038, 4232, 
80, 13038, 4232, 
80, 13038, 4232, 
81, 13038, 4232, 
81, 13038, 4232, 
82, 13038, 4232, 
82, 13038, 4232, 
83, 13038, 4232, 
83, 13038, 4232, 
84, 13038, 4232, 
84, 13038, 4232, 
85, 13038, 4232, 
85, 13038, 4232, 
86, 13038, 4232, 
86, 13038, 4232, 
87, 13038, 4232, 
87, 13038, 4232, 
88, 13038, 4232, 
88, 13038, 4232, 
89, 13038, 4232, 
89, 13038, 4232, 
90, 13038, 4232, 
90, 13038, 4232, 
91, 13042, 4240, 
92, 13046, 4247, 
93, 13050, 4253, 
94, 13054, 4258, 
95, 13058, 4262, 
96, 13062, 4265, 
97, 13066, 4267, 
98, 13070, 4268, 
100, 13070, 4268, 
100, 13070, 4268, 
100, 13070, 4268, 
100, 13070, 4268, 
100, 13070, 4268, 
100, 13070, 4268, 
100, 13070, 4268, 
100, 13070, 4268, 
100, 13070, 4268, 
0, 68842, 22613, 
1, 68842, 22613, 
1, 68842, 22613, 
2, 68842, 22613, 
2, 68842, 22613, 
3, 68842, 22613, 
3, 68842, 22613, 
4, 68842, 22613, 
4, 68842, 22613, 
5, 68842, 22613, 
5, 68842, 22613, 
6, 68842, 22613, 
6, 68842, 22613, 
7, 68842, 22613, 
7, 68842, 22613, 
8, 68842, 22613, 
8, 68842, 22613, 
9, 68842, 22613, 
9, 68842, 22613, 
10, 68842, 22613, 
10, 68842, 22613, 
11, 68842, 22613, 
11, 68842, 22613, 
12, 68842, 22613, 
12, 68842, 22613, 
13, 68842, 22613, 
13, 68842, 22613, 
14, 68842, 22613, 
14, 68842, 22613, 
15, 68842, 22613, 
15, 68842, 22613, 
16, 68842, 22613, 
16, 68842, 22613, 
17, 68842, 22613, 
17, 68842, 22613, 
18, 68842, 22613, 
18, 68842, 22613, 
19, 68842, 22613, 
19, 68842, 22613, 
20, 68842, 22613, 
20, 68842, 22613, 
21, 68842, 22613, 
21, 68842, 22613, 
22, 68842, 22613, 
22, 68842, 22613, 
23, 68842, 22613, 
23, 68842, 22613, 
24, 68842, 22613, 
24, 68842, 22613, 
25, 68842, 22613, 
25, 68842, 22613, 
26, 68842, 22613, 
26, 68842, 22613, 
27, 68842, 22613, 
27, 68842, 22613, 
28, 68842, 22613, 
28, 68842, 22613, 
29, 68842, 22613, 
29, 68842, 22613, 
30, 68842, 22613, 
30, 68842, 22613, 
31, 68842, 22613, 
31, 68842, 22613, 
32, 68842, 22613, 
32, 68842, 22613, 
33, 68842, 22613, 
33, 68842, 22613, 
34, 68842, 22613, 
34, 68842, 22613, 
35, 68842, 22613, 
35, 68842, 22613, 
36, 68842, 22613, 
36, 68842, 22613, 
37, 68842, 22613, 
37, 68842, 22613, 
38, 68842, 22613, 
38, 68842, 22613, 
39, 68842, 22613, 
39, 68842, 22613, 
40, 68842, 22613, 
40, 68842, 22613, 
41, 68842, 22613, 
41, 68842, 22613, 
42, 68842, 22613, 
42, 68842, 22613, 
43, 68842, 22613, 
43, 68842, 22613, 
44, 68842, 22613, 
44, 68842, 22613, 
45, 68842, 22613, 
45, 68842, 22613, 
46, 68842, 22613, 
46, 68842, 22613, 
47, 68842, 22613, 
47, 68842, 22613, 
48, 68842, 22613, 
48, 68842, 22613, 
49, 68842, 22613, 
49, 68842, 22613, 
50, 68842, 22613, 
50, 68842, 22613, 
51, 68842, 22613, 
51, 68842, 22613, 
52, 68842, 22613, 
52, 68842, 22613, 
53, 68842, 22613, 
53, 68842, 22613, 
54, 68842, 22613, 
54, 68842, 22613, 
55, 68842, 22613, 
55, 68842, 22613, 
56, 68842, 22613, 
56, 68842, 22613, 
57, 68842, 22613, 
57, 68842, 22613, 
58, 68842, 22613, 
58, 68842, 22613, 
59, 68842, 22613, 
59, 68842, 22613, 
60, 68842, 22613, 
60, 68842, 22613, 
61, 68842, 22613, 
61, 68842, 22613, 
62, 68842, 22613, 
62, 68842, 22613, 
63, 68842, 22613, 
63, 68842, 22613, 
64, 68842, 22613, 
64, 68842, 22613, 
65, 68842, 22613, 
65, 68842, 22613, 
66, 68842, 22613, 
66, 68842, 22613, 
67, 68842, 22613, 
67, 68842, 22613, 
68, 68842, 22613, 
68, 68842, 22613, 
69, 68842, 22613, 
69, 68842, 22613, 
70, 68842, 22613, 
70, 68842, 22613, 
71, 68842, 22613, 
71, 68842, 22613, 
72, 68842, 22613, 
72, 68842, 22613, 
73, 68842, 22613, 
73, 68842, 22613, 
74, 68842, 22613, 
74, 68842, 22613, 
75, 68842, 22613, 
75, 68842, 22613, 
76, 68842, 22613, 
76, 68842, 22613, 
77, 68842, 22613, 
77, 68842, 22613, 
78, 68842, 22613, 
78, 68842, 22613, 
79, 68842, 22613, 
79, 68842, 22613, 
80, 68842, 22613, 
80, 68842, 22613, 
81, 68842, 22613, 
81, 68842, 22613, 
82, 68842, 22613, 
82, 68842, 22613, 
83, 68842, 22613, 
83, 68842, 22613, 
84, 68842, 22613, 
84, 68842, 22613, 
85, 68842, 22613, 
85, 68842, 22613, 
86, 68842, 22613, 
86, 68842, 22613, 
87, 68842, 22613, 
87, 68842, 22613, 
88, 68842, 22613, 
88, 68842, 22613, 
89, 68842, 22613, 
89, 68842, 22613, 
90, 68842, 22613, 
90, 68842, 22613, 
91, 68842, 22613, 
91, 68842, 22613, 
92, 68842, 22613, 
92, 68842, 22613, 
93, 68842, 22613, 
93, 68842, 22613, 
94, 68842, 22613, 
94, 68842, 22613, 
95, 68842, 22613, 
95, 68842, 22613, 
96, 68842, 22613, 
96, 68842, 22613, 
97, 68842, 22613, 
97, 68842, 22613, 
98, 68842, 22613, 
98, 68842, 22613, 
99, 68842, 22613, 
99, 68842, 22613, 
100, 68842, 22613, 
100, 68842, 22613, 
101, 68842, 22613, 
101, 68842, 22613, 
102, 68842, 22613, 
102, 68842, 22613, 
103, 68842, 22613, 
103, 68842, 22613, 
104, 68842, 22613, 
104, 68842, 22613, 
105, 68842, 22613, 
105, 68842, 22613, 
106, 68842, 22613, 
106, 68842, 22613, 
107, 68842, 22613, 
107, 68842, 22613, 
108, 68842, 22613, 
108, 68842, 22613, 
109, 68842, 22613, 
109, 68842, 22613, 
110, 68842, 22613, 
110, 68842, 22613, 
111, 68842, 22613, 
111, 68842, 22613, 
112, 68842, 22613, 
112, 68842, 22613, 
113, 68842, 22613, 
113, 68842, 22613, 
114, 68842, 22613, 
114, 68842, 22613, 
115, 68842, 22613, 
115, 68842, 22613, 
116, 68842, 22613, 
116, 68842, 22613, 
117, 68842, 22613, 
117, 68842, 22613, 
118, 68842, 22613, 
118, 68842, 22613, 
119, 68842, 22613, 
119, 68842, 22613, 
120, 68842, 22613, 
120, 68842, 22613, 
121, 68842, 22613, 
121, 68842, 22613, 
122, 68842, 22613, 
122, 68842, 22613, 
123, 68842, 22613, 
123, 68842, 22613, 
124, 68842, 22613, 
124, 68842, 22613, 
125, 68842, 22613, 
125, 68842, 22613, 
126, 68842, 22613, 
126, 68842, 22613, 
127, 68842, 22613, 
127, 68842, 22613, 
128, 68842, 22613, 
128, 68842, 22613, 
129, 68842, 22613, 
129, 68842, 22613, 
130, 68842, 22613, 
130, 68842, 22613, 
131, 68842, 22613, 
131, 68842, 22613, 
132, 68842, 22613, 
132, 68842, 22613, 
133, 68842, 22613, 
133, 68842, 22613, 
134, 68842, 22613, 
134, 68842, 22613, 
135, 68842, 22613, 
135, 68842, 22613, 
136, 68842, 22613, 
136, 68842, 22613, 
137, 68842, 22613, 
137, 68842, 22613, 
138, 68842, 22613, 
138, 68842, 22613, 
139, 68842, 22613, 
139, 68842, 22613, 
140, 68842, 22613, 
140, 68842, 22613, 
141, 68842, 22613, 
141, 68842, 22613, 
142, 68842, 22613, 
142, 68842, 22613, 
143, 68842, 22613, 
143, 68842, 22613, 
144, 68842, 22613, 
144, 68842, 22613, 
145, 68842, 22613, 
145, 68842, 22613, 
146, 68842, 22613, 
146, 68842, 22613, 
147, 68842, 22613, 
147, 68842, 22613, 
148, 68842, 22613, 
148, 68842, 22613, 
149, 68842, 22613, 
149, 68842, 22613, 
150, 68842, 22613, 
150, 68842, 22613, 
151, 68842, 22613, 
151, 68842, 22613, 
152, 68842, 22613, 
152, 68842, 22613, 
153, 68842, 22613, 
153, 68842, 22613, 
154, 68842, 22613, 
154, 68842, 22613, 
155, 68842, 22613, 
155, 68842, 22613, 
156, 68842, 22613, 
156, 68842, 22613, 
157, 68842, 22613, 
157, 68842, 22613, 
158, 68842, 22613, 
158, 68842, 22613, 
159, 68842, 22613, 
159, 68842, 22613, 
160, 68842, 22613, 
160, 68842, 22613, 
161, 68842, 22613, 
161, 68842, 22613, 
162, 68842, 22613, 
162, 68842, 22613, 
163, 68842, 22613, 
163, 68842, 22613, 
164, 68842, 22613, 
164, 68842, 22613, 
165, 68842, 22613, 
165, 68842, 22613, 
166, 68842, 22613, 
166, 68842, 22613, 
167, 68842, 22613, 
167, 68842, 22613, 
168, 68842, 22613, 
168, 68842, 22613, 
169, 68842, 22613, 
169, 68842, 22613, 
170, 68842, 22613, 
170, 68842, 22613, 
171, 68842, 22613, 
171, 68842, 22613, 
172, 68842, 22613, 
172, 68842, 22613, 
173, 68842, 22613, 
173, 68842, 22613, 
174, 68842, 22613, 
174, 68842, 22613, 
175, 68842, 22613, 
175, 68842, 22613, 
176, 68842, 22613, 
176, 68842, 22613, 
177, 68842, 22613, 
177, 68842, 22613, 
178, 68842, 22613, 
178, 68842, 22613, 
179, 68842, 22613, 
179, 68842, 22613, 
180, 68842, 22613, 
180, 68842, 22613, 
181, 68842, 22613, 
181, 68842, 22613, 
182, 68842, 22613, 
182, 68842, 22613, 
183, 68842, 22613, 
183, 68842, 22613, 
184, 68842, 22613, 
184, 68842, 22613, 
185, 68842, 22613, 
185, 68842, 22613, 
186, 68842, 22613, 
186, 68842, 22613, 
187, 68842, 22613, 
187, 68842, 22613, 
188, 68842, 22613, 
188, 68842, 22613, 
189, 68842, 22613, 
189, 68842, 22613, 
190, 68842, 22613, 
190, 68842, 22613, 
191, 68846, 22621, 
192, 68850, 22628, 
193, 68854, 22634, 
194, 68858, 22639, 
195, 68862, 22643, 
196, 68866, 22646, 
197, 68870, 22648, 
198, 68874, 22649, 
200, 68874, 22649, 
200, 68874, 22649, 
200, 68874, 22649, 
200, 68874, 22649, 
200, 68874, 22649, 
200, 68874, 22649, 
200, 68874, 22649, 
200, 68874, 22649, 
200, 68874, 22649, 
0, 197496, 65144, 
1, 197496, 65144, 
1, 197496, 65144, 
2, 197496, 65144, 
2, 197496, 65144, 
3, 197496, 65144, 
3, 197496, 65144, 
4, 197496, 65144, 
4, 197496, 65144, 
5, 197496, 65144, 
5, 197496, 65144, 
6, 197496, 65144, 
6, 197496, 65144, 
7, 197496, 65144, 
7, 197496, 65144, 
8, 197496, 65144, 
8, 197496, 65144, 
9, 197496, 65144, 
9, 197496, 65144, 
10, 197496, 65144, 
10, 197496, 65144, 
11, 197496, 65144, 
11, 197496, 65144, 
12, 197496, 65144, 
12, 197496, 65144, 
13, 197496, 65144, 
13, 197496, 65144, 
14, 197496, 65144, 
14, 197496, 65144, 
15, 197496, 65144, 
15, 197496, 65144, 
16, 197496, 65144, 
16, 197496, 65144, 
17, 197496, 65144, 
17, 197496, 65144, 
18, 197496, 65144, 
18, 197496, 65144, 
19, 197496, 65144, 
19, 197496, 65144, 
20, 197496, 65144, 
20, 197496, 65144, 
21, 197496, 65144, 
21, 197496, 65144, 
22, 197496, 65144, 
22, 197496, 65144, 
23, 197496, 65144, 
23, 197496, 65144, 
24, 197496, 65144, 
24, 197496, 65144, 
25, 197496, 65144, 
25, 197496, 65144, 
26, 197496, 65144, 
26, 197496, 65144, 
27, 197496, 65144, 
27, 197496, 65144, 
28, 197496, 65144, 
28, 197496, 65144, 
29, 197496, 65144, 
29, 197496, 65144, 
30, 197496, 65144, 
30, 197496, 65144, 
31, 197496, 65144, 
31, 197496, 65144, 
32, 197496, 65144, 
32, 197496, 65144, 
33, 197496, 65144, 
33, 197496, 65144, 
34, 197496, 65144, 
34, 197496, 65144, 
35, 197496, 65144, 
35, 197496, 65144, 
36, 197496, 65144, 
36, 197496, 65144, 
37, 197496, 65144, 
37, 197496, 65144, 
38, 197496, 65144, 
38, 197496, 65144, 
39, 197496, 65144, 
39, 197496, 65144, 
40, 197496, 65144, 
40, 197496, 65144, 
41, 197496, 65144, 
41, 197496, 65144, 
42, 197496, 65144, 
42, 197496, 65144, 
43, 197496, 65144, 
43, 197496, 65144, 
44, 197496, 65144, 
44, 197496, 65144, 
45, 197496, 65144, 
45, 197496, 65144, 
46, 197496, 65144, 
46, 197496, 65144, 
47, 197496, 65144, 
47, 197496, 65144, 
48, 197496, 65144, 
48, 197496, 65144, 
49, 197496, 65144, 
49, 197496, 65144, 
50, 197496, 65144, 
50, 197496, 65144, 
51, 197496, 65144, 
51, 197496, 65144, 
52, 197496, 65144, 
52, 197496, 65144, 
53, 197496, 65144, 
53, 197496, 65144, 
54, 197496, 65144, 
54, 197496, 65144, 
55, 197496, 65144, 
55, 197496, 65144, 
56, 197496, 65144, 
56, 197496, 65144, 
57, 197496, 65144, 
57, 197496, 65144, 
58, 197496, 65144, 
58, 197496, 65144, 
59, 197496, 65144, 
59, 197496, 65144, 
60, 197496, 65144, 
60, 197496, 65144, 
61, 197496, 65144, 
61, 197496, 65144, 
62, 197496, 65144, 
62, 197496, 65144, 
63, 197496, 65144, 
63, 197496, 65144, 
64, 197496, 65144, 
64, 197496, 65144, 
65, 197496, 65144, 
65, 197496, 65144, 
66, 197496, 65144, 
66, 197496, 65144, 
67, 197496, 65144, 
67, 197496, 65144, 
68, 197496, 65144, 
68, 197496, 65144, 
69, 197496, 65144, 
69, 197496, 65144, 
70, 197496, 65144, 
70, 197496, 65144, 
71, 197496, 65144, 
71, 197496, 65144, 
72, 197496, 65144, 
72, 197496, 65144, 
73, 197496, 65144, 
73, 197496, 65144, 
74, 197496, 65144, 
74, 197496, 65144, 
75, 197496, 65144, 
75, 197496, 65144, 
76, 197496, 65144, 
76, 197496, 65144, 
77, 197496, 65144, 
77, 197496, 65144, 
78, 197496, 65144, 
78, 197496, 65144, 
79, 197496, 65144, 
79, 197496, 65144, 
80, 197496, 65144, 
80, 197496, 65144, 
81, 197496, 65144, 
81, 197496, 65144, 
82, 197496, 65144, 
82, 197496, 65144, 
83, 197496, 65144, 
83, 197496, 65144, 
84, 197496, 65144, 
84, 197496, 65144, 
85, 197496, 65144, 
85, 197496, 65144, 
86, 197496, 65144, 
86, 197496, 65144, 
87, 197496, 65144, 
87, 197496, 65144, 
88, 197496, 65144, 
88, 197496, 65144, 
89, 197496, 65144, 
89, 197496, 65144, 
90, 197496, 65144, 
90, 197496, 65144, 
91, 197496, 65144, 
91, 197496, 65144, 
92, 197496, 65144, 
92, 197496, 65144, 
93, 197496, 65144, 
93, 197496, 65144, 
94, 197496, 65144, 
94, 197496, 65144, 
